# Station: FINO2
# Parameter: winddirection_vane_51m_0deg
# Unit: degree
# Titles:
Time	Value	Deviation	Quality
# Data:
2020-10-11 15:55:00	222	-99.999	2
2020-10-11 16:05:00	201	-99.999	2
2020-10-11 16:15:00	184	-99.999	2
2020-10-11 16:25:00	197	-99.999	2
2020-10-11 16:35:00	208	-99.999	2
2020-10-11 16:45:00	211	-99.999	2
2020-10-11 16:55:00	217	-99.999	2
2020-10-11 17:05:00	204	-99.999	2
2020-10-11 17:15:00	210	-99.999	2
2020-10-11 17:25:00	199	-99.999	2
2020-10-11 17:35:00	201	-99.999	2
2020-10-11 17:45:00	207	-99.999	2
2020-10-11 17:55:00	208	-99.999	2
2020-10-11 18:05:00	207	-99.999	2
2020-10-11 18:15:00	198	-99.999	2
2020-10-11 18:25:00	201	-99.999	2
2020-10-11 18:35:00	198	-99.999	2
2020-10-11 18:45:00	197	-99.999	2
2020-10-11 18:55:00	201	-99.999	2
2020-10-11 19:05:00	199	-99.999	2
2020-10-11 19:15:00	200	-99.999	2
2020-10-11 19:25:00	204	-99.999	2
2020-10-11 19:35:00	202	-99.999	2
2020-10-11 19:45:00	205	-99.999	2
2020-10-11 19:55:00	203	-99.999	2
2020-10-11 20:05:00	205	-99.999	2
2020-10-11 20:15:00	205	-99.999	6
2020-10-11 20:25:00	205	-99.999	6
2020-10-11 20:35:00	196	-99.999	2
2020-10-11 20:45:00	198	-99.999	2
2020-10-11 20:55:00	203	-99.999	2
2020-10-11 21:05:00	199	-99.999	2
2020-10-11 21:15:00	207	-99.999	2
2020-10-11 21:25:00	206	-99.999	2
2020-10-11 21:35:00	204	-99.999	2
2020-10-11 21:45:00	218	-99.999	2
2020-10-11 21:55:00	215	-99.999	2
2020-10-11 22:05:00	207	-99.999	2
2020-10-11 22:15:00	220	-99.999	2
2020-10-11 22:25:00	203	-99.999	2
2020-10-11 22:35:00	212	-99.999	2
2020-10-11 22:45:00	199	-99.999	2
2020-10-11 22:55:00	201	-99.999	2
2020-10-11 23:05:00	208	-99.999	2
2020-10-11 23:15:00	210	-99.999	2
2020-10-11 23:25:00	213	-99.999	2
2020-10-11 23:35:00	224	-99.999	2
2020-10-11 23:45:00	225	-99.999	2
2020-10-11 23:55:00	215	-99.999	2
