# Station: FINO2
# Parameter: windspeed_cup_62m_180deg
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Deviation	Quality
2020-10-06 04:05:00	4.49	1.38	7.38	1.31	3
2020-10-06 04:15:00	4.36	1.36	6.32	1.27	3
2020-10-06 04:25:00	3.94	1.52	6.49	1.19	3
2020-10-06 04:35:00	4.67	2.38	6.68	.82	3
2020-10-06 04:45:00	4.79	2.05	7.25	1.1	3
2020-10-06 04:55:00	5.26	2.48	7.97	1.27	3
2020-10-06 05:05:00	4.77	1.63	8.24	1.24	3
2020-10-06 05:15:00	5.1	1.9	8.46	1.4	3
2020-10-06 05:25:00	5.39	1.41	8.42	1.64	3
2020-10-06 05:35:00	4.93	1.53	7.96	1.54	3
2020-10-06 05:45:00	4.98	1.54	7.78	1.25	3
2020-10-06 05:55:00	5.14	2.8	7.97	1.03	3
2020-10-06 06:05:00	4.94	1.42	7.85	1.48	3
2020-10-06 06:15:00	5	1.71	7.91	1.48	3
2020-10-06 06:25:00	5.27	2.45	10.19	1.51	3
2020-10-06 06:35:00	6.8	2.96	9.95	1.46	3
2020-10-06 06:45:00	5.76	2.36	9.37	1.29	3
2020-10-06 06:55:00	4.82	1.7	8.22	1.57	3
2020-10-06 07:05:00	5.33	1.76	8.01	1.27	3
2020-10-06 07:15:00	5.82	2.24	8.73	1.33	3
2020-10-06 07:25:00	6.33	2.83	8.68	.85	3
2020-10-06 07:35:00	6.85	3.05	9.67	.97	3
2020-10-06 07:45:00	7.22	4.69	9.17	.72	3
2020-10-06 07:55:00	6.99	4.75	9.08	.84	3
2020-10-06 08:05:00	7.29	5.28	9.43	.83	3
2020-10-06 08:15:00	7.37	4.93	9.28	.86	3
2020-10-06 08:25:00	7.9	5.31	9.99	.8	3
2020-10-06 08:35:00	7.75	5.73	9.45	.73	3
2020-10-06 08:45:00	7.13	4.78	9.16	.77	3
2020-10-06 08:55:00	8.25	6.23	10.66	.84	3
2020-10-06 09:05:00	8.32	4.67	11.25	1.01	3
2020-10-06 09:15:00	8.75	5.88	11.37	.9	3
2020-10-06 09:25:00	8.4	6.28	11.03	.88	3
2020-10-06 09:35:00	8.08	5.95	10.33	.81	3
2020-10-06 09:45:00	7.85	5.04	9.97	.95	3
2020-10-06 09:55:00	7.09	4.22	9.97	.86	3
2020-10-06 10:05:00	6.24	3.39	8.35	.85	3
2020-10-06 10:15:00	6.78	4.16	10.29	1.18	3
2020-10-06 10:25:00	9.02	6.18	11.37	1.02	3
2020-10-06 10:35:00	9.4	6.63	11.66	.9	3
2020-10-06 10:45:00	9.75	6.81	12.24	.92	3
2020-10-06 10:55:00	8.67	4.87	12.56	1.37	3
2020-10-06 11:05:00	9.57	5.11	11.92	1.17	3
2020-10-06 11:15:00	10.77	7.58	13.73	1.1	3
2020-10-06 11:25:00	9.57	6.53	12.25	.99	3
2020-10-06 11:35:00	8.52	5.5	11.8	1.1	3
2020-10-06 11:45:00	10.2	6.81	12.98	1.12	3
2020-10-06 11:55:00	9.89	7.05	12.2	.85	3
2020-10-06 12:05:00	9.46	6.89	12.48	1.14	3
2020-10-06 12:15:00	10.97	7.93	13.61	1.18	3
2020-10-06 12:25:00	11.04	8.65	13.28	.99	3
2020-10-06 12:35:00	10.77	7.97	14.07	1.09	3
2020-10-06 12:45:00	11.16	8.36	13.39	.97	3
2020-10-06 12:55:00	9.77	6.99	12.11	.89	3
2020-10-06 13:05:00	10.23	6.18	13.74	1.19	3
2020-10-06 13:15:00	9.59	5.69	13.89	1.24	3
2020-10-06 13:25:00	10.46	8.52	13.02	.91	3
2020-10-06 13:35:00	9.88	5.08	12.96	1.37	3
2020-10-06 13:45:00	9.69	5.02	12.79	1.5	3
2020-10-06 13:55:00	7.67	2.92	12.87	2	3
2020-10-06 14:05:00	8.03	2.37	12.03	1.78	3
2020-10-06 14:15:00	9.69	4.05	12.8	1.74	3
2020-10-06 14:25:00	9.61	5.67	12.88	1.45	3
2020-10-06 14:35:00	10.23	6.61	13.86	1.14	3
2020-10-06 14:45:00	10.39	4.94	13.49	1.33	3
2020-10-06 14:55:00	9.71	6.64	12.89	1.11	3
2020-10-06 15:05:00	9.47	5.22	13.37	1.37	3
2020-10-06 15:15:00	9.85	4.32	12.56	1.31	3
2020-10-06 15:25:00	9.81	6.51	12.64	1.19	3
2020-10-06 15:35:00	8.52	4.02	12.53	1.32	3
2020-10-06 15:45:00	9.28	6.06	12.42	1.11	3
2020-10-06 15:55:00	8.59	3.04	11.56	1.28	3
2020-10-06 16:05:00	7.46	4.2	10.44	1.32	3
2020-10-06 16:15:00	7.14	3.31	9.72	1.2	3
2020-10-06 16:25:00	8.37	5.83	10.33	.77	3
2020-10-06 16:35:00	8.46	5	10.86	1.04	3
2020-10-06 16:45:00	8.67	6.35	11.52	1	3
2020-10-06 16:55:00	8.26	5.33	11.23	1.03	3
2020-10-06 17:05:00	8.52	6.39	11.46	.83	3
2020-10-06 17:15:00	8.61	5	11.31	.95	3
2020-10-06 17:25:00	8.77	5.29	10.97	1.05	3
2020-10-06 17:35:00	8.42	5	11.51	1.08	3
2020-10-06 17:45:00	8.45	5.59	11.54	1.19	3
2020-10-06 17:55:00	7.32	4.89	10.2	1.04	3
2020-10-06 18:05:00	7.34	4.44	11.72	1.33	3
2020-10-06 18:15:00	7.54	4.51	10.39	1.11	3
2020-10-06 18:25:00	7.74	4.81	11.49	1.17	3
2020-10-06 18:35:00	7.56	4.6	10.71	1.18	3
2020-10-06 18:45:00	6.87	4.32	9.86	1.01	3
2020-10-06 18:55:00	6.87	4.34	10.15	1.07	3
2020-10-06 19:05:00	7.6	4.49	10.49	1.11	3
2020-10-06 19:15:00	7.73	4.87	10.83	1.21	3
2020-10-06 19:25:00	7.2	4.39	9.93	1.12	3
2020-10-06 19:35:00	6.68	4.39	9.55	1.07	3
2020-10-06 19:45:00	8.11	4.93	11.39	1.17	3
2020-10-06 19:55:00	7.09	4.27	9.8	1.17	3
2020-10-06 20:05:00	6.93	4.8	9.82	1.06	3
2020-10-06 20:15:00	7.77	4.15	10.72	1.11	3
2020-10-06 20:25:00	7.95	4.84	11.37	1.2	3
2020-10-06 20:35:00	8.59	5.62	11.25	1.1	3
2020-10-06 20:45:00	8.38	6.28	10.94	.85	3
2020-10-06 20:55:00	8.24	2.84	11.06	1.21	3
2020-10-06 21:05:00	8.45	4.3	11.31	1.02	3
2020-10-06 21:15:00	7.65	4.8	10.39	.95	3
2020-10-06 21:25:00	8.13	5.14	10.37	.89	3
2020-10-06 21:35:00	8.15	3.56	10.73	1.08	3
2020-10-06 21:45:00	8.06	4.75	11.09	.99	3
2020-10-06 21:55:00	7.47	4.48	9.58	.89	3
2020-10-06 22:05:00	7.41	4.87	9.9	.99	3
2020-10-06 22:15:00	7.99	4.06	10.28	1.07	3
2020-10-06 22:25:00	7.42	3.51	9.88	1.21	3
2020-10-06 22:35:00	7.78	4.45	10.64	1.09	3
2020-10-06 22:45:00	8.24	5.27	10.11	.79	3
2020-10-06 22:55:00	7.3	4.39	11.43	1.04	3
2020-10-06 23:05:00	8.08	5.11	10.31	.96	3
2020-10-06 23:15:00	7.98	4.84	10.89	.96	3
2020-10-06 23:25:00	7.62	4.9	10.15	.89	3
2020-10-06 23:35:00	7.19	3.87	9.5	.98	3
2020-10-06 23:45:00	7.64	4.46	10.07	.89	3
2020-10-06 23:55:00	7.95	3.91	10.43	1.06	3
2020-10-07 00:05:00	7.08	5.27	8.66	.6	3
2020-10-07 00:15:00	7.08	4.6	9.6	.82	3
2020-10-07 00:25:00	8.03	5.7	10.02	.83	3
2020-10-07 00:35:00	8.18	4.37	11.01	1.19	3
2020-10-07 00:45:00	8.22	4.76	10.81	.99	3
2020-10-07 00:55:00	7.59	4.04	9.72	1	3
2020-10-07 01:05:00	8.11	4.89	10.54	1.08	3
2020-10-07 01:15:00	7.07	2.37	10.45	1.35	3
2020-10-07 01:25:00	6.56	1.84	9.61	1.39	3
2020-10-07 01:35:00	6.23	2.54	8.68	1.46	3
2020-10-07 01:45:00	6.04	2.19	8.21	1.22	3
2020-10-07 01:55:00	5.45	1.85	8.46	1.36	3
2020-10-07 02:05:00	5.97	1.85	9.08	1.57	3
2020-10-07 02:15:00	6.31	3.14	8.94	1.15	3
2020-10-07 02:25:00	5.61	1.66	8.65	1.56	3
2020-10-07 02:35:00	6.24	1.5	8.65	1.28	3
2020-10-07 02:45:00	6.3	1.22	8.73	1.41	3
2020-10-07 02:55:00	5.79	1.93	9.99	1.47	3
2020-10-07 03:05:00	6.54	1.12	11.1	1.83	3
2020-10-07 03:15:00	6.7	1.58	9.9	1.56	3
2020-10-07 03:25:00	7.12	1.82	10.55	1.71	3
2020-10-07 03:35:00	7.9	2.43	10.54	1.38	3
2020-10-07 03:45:00	7.02	2.57	10.73	1.7	3
2020-10-07 03:55:00	6.73	2.44	9.99	1.68	3
2020-10-07 04:05:00	7.34	2.51	10.44	1.62	3
2020-10-07 04:15:00	6.59	2.21	10.26	1.85	3
2020-10-07 04:25:00	6.14	1.74	10.6	1.83	3
2020-10-07 04:35:00	7.05	3.03	10.89	1.62	3
2020-10-07 04:45:00	5.87	1.33	10.05	1.88	3
2020-10-07 04:55:00	6.9	2.11	11.47	1.83	3
2020-10-07 05:05:00	7.51	2.92	12.02	2.05	3
2020-10-07 05:15:00	6.3	1.59	10.33	1.7	3
2020-10-07 05:25:00	5.23	1.59	11.11	1.95	7
2020-10-07 05:35:00	4.95	1.77	9.39	1.67	3
2020-10-07 05:45:00	5.72	1.76	10.51	1.84	3
2020-10-07 05:55:00	6.27	2.45	10.12	1.74	3
2020-10-07 06:05:00	5.52	2.29	11.12	1.95	7
2020-10-07 06:15:00	5.98	2.09	10.44	1.59	3
2020-10-07 06:25:00	6.99	2.16	11.63	2.11	3
2020-10-07 06:35:00	5.55	1.33	9.97	2	3
2020-10-07 06:45:00	6.26	2.33	10.38	1.74	3
2020-10-07 06:55:00	6.98	2.65	10.85	1.65	3
2020-10-07 07:05:00	7.02	2.65	10.03	1.61	3
2020-10-07 07:15:00	6.97	2.65	10.55	1.48	3
2020-10-07 07:25:00	6.33	1.67	8.85	1.42	3
2020-10-07 07:35:00	6.74	3.17	9.8	1.22	3
2020-10-07 07:45:00	7.02	2.2	10.17	1.36	3
2020-10-07 07:55:00	6.38	2.71	9.9	1.6	3
2020-10-07 08:05:00	5.72	1.85	9.09	1.43	3
2020-10-07 08:15:00	6.48	2.9	9.64	1.37	3
2020-10-07 08:25:00	6.42	2.93	9.32	1.4	3
2020-10-07 08:35:00	6.04	2.32	10.4	1.46	3
2020-10-07 08:45:00	6.43	2.69	9.77	1.64	3
2020-10-07 08:55:00	6.47	2.16	9.98	1.8	3
2020-10-07 09:05:00	5.28	1.33	9.29	1.55	3
2020-10-07 09:15:00	5.66	2.02	9.88	1.56	3
2020-10-07 09:25:00	5.41	1.61	9.23	1.76	3
2020-10-07 09:35:00	6.01	2.13	9.05	1.45	3
2020-10-07 09:45:00	6.16	2.43	9.8	1.19	3
2020-10-07 09:55:00	6.81	3.07	9.61	1.11	3
2020-10-07 10:05:00	6.04	1.81	11.88	2.13	7
2020-10-07 10:15:00	7.09	2.16	11.91	2.14	3
2020-10-07 10:25:00	5.3	1.52	10.33	1.99	3
2020-10-07 10:35:00	4.79	1.82	9.33	1.56	3
2020-10-07 10:45:00	5.43	1.73	9.58	1.66	3
2020-10-07 10:55:00	5.44	1.56	9.99	1.89	3
2020-10-07 11:05:00	4.94	1.67	8.65	1.52	3
2020-10-07 11:15:00	4.83	1.58	7.39	1.25	3
2020-10-07 11:25:00	3.67	.82	8.36	1.55	7
2020-10-07 11:35:00	4.13	1.22	9.08	2.01	7
2020-10-07 11:45:00	3.72	1.41	9	1.41	7
2020-10-07 11:55:00	6.03	1.41	11.19	2.41	3
2020-10-07 12:05:00	4.56	1.63	9.58	1.74	7
2020-10-07 12:15:00	4.12	.66	9.2	1.77	7
2020-10-07 12:25:00	3.05	.62	7.48	1.17	7
2020-10-07 12:35:00	3.52	.59	8.12	1.17	7
2020-10-07 12:45:00	3.31	1.03	8.31	1.06	7
2020-10-07 12:55:00	4.16	1.68	10.2	1.33	7
2020-10-07 13:05:00	4.73	1.99	9.83	1.59	7
2020-10-07 13:15:00	4.15	1.37	9.15	1.43	7
2020-10-07 13:25:00	4.48	1.51	8.74	1.57	3
2020-10-07 13:35:00	3.71	1.51	7.74	.93	3
2020-10-07 13:45:00	3.51	1.61	6.74	.86	3
2020-10-07 13:55:00	3.7	1.32	6	.9	3
2020-10-07 14:05:00	3.29	1.51	5.51	.68	3
2020-10-07 14:15:00	3.85	1.04	9.27	1.4	7
2020-10-07 14:25:00	3.81	1.71	8.46	.94	7
2020-10-07 14:35:00	3.56	1.32	6.52	.87	3
2020-10-07 14:45:00	3.83	1.71	8.71	1.06	7
2020-10-07 14:55:00	4.01	1.54	7.23	.92	3
2020-10-07 15:05:00	4.97	2.53	10.41	1.41	7
2020-10-07 15:15:00	4.82	1.91	9.82	1.46	7
2020-10-07 15:25:00	4.76	1.59	9.96	1.71	7
2020-10-07 15:35:00	3.9	2.35	7.09	.72	3
2020-10-07 15:45:00	4.7	1.5	9.66	1.42	7
2020-10-07 15:55:00	5.57	2.3	11.07	1.75	7
2020-10-07 16:05:00	5.75	2.51	10.09	1.63	3
2020-10-07 16:15:00	5.89	2.7	10.4	1.4	3
2020-10-07 16:25:00	4.89	2.56	7.28	.93	3
2020-10-07 16:35:00	4.74	1.94	11.46	1.48	7
2020-10-07 16:45:00	4.22	.82	6.77	1.19	3
2020-10-07 16:55:00	3.63	1.14	7.31	1.13	3
2020-10-07 17:05:00	3.46	1.36	7.65	.99	3
2020-10-07 17:15:00	3.89	1.12	8.67	1.33	7
2020-10-07 17:25:00	3.84	1.56	8.4	1.01	7
2020-10-07 17:35:00	7.44	3.18	11.25	2.35	3
2020-10-07 17:45:00	8.63	3.11	12.86	2.22	3
2020-10-07 17:55:00	10.71	6.54	12.49	.84	3
2020-10-07 18:05:00	10.23	4.31	11.93	.95	3
2020-10-07 18:15:00	10.75	4.24	12.76	1.21	3
2020-10-07 18:25:00	7.85	3.05	11.96	2.53	3
2020-10-07 18:35:00	9.32	4.36	12.09	1.63	3
2020-10-07 18:45:00	10.41	6.62	12.31	1	3
2020-10-07 18:55:00	11.05	5.88	13.02	1.28	3
2020-10-07 19:05:00	11.6	9.24	14.25	1.04	3
2020-10-07 19:15:00	12.7	10.77	14.16	.65	3
2020-10-07 19:25:00	12.86	10.92	14.47	.63	3
2020-10-07 19:35:00	12.95	10.5	14.21	.64	3
2020-10-07 19:45:00	12.43	10.57	14.07	.6	3
2020-10-07 19:55:00	11.8	9.01	13.8	.72	3
2020-10-07 20:05:00	11.45	9.36	12.95	.67	3
2020-10-07 20:15:00	11.71	10.06	13.21	.62	3
2020-10-07 20:25:00	11.53	8.85	12.96	.59	3
2020-10-07 20:35:00	11.31	8.69	12.68	.62	3
2020-10-07 20:45:00	11.13	9.42	12.26	.49	3
2020-10-07 20:55:00	11.26	9.6	12.31	.49	3
2020-10-07 21:05:00	11.05	9.72	12.12	.5	3
2020-10-07 21:15:00	11.33	9.33	12.64	.64	3
2020-10-07 21:25:00	10.93	8.61	12.1	.59	3
2020-10-07 21:35:00	10.6	8.61	12.1	.6	3
2020-10-07 21:45:00	10.56	8.27	12.17	.65	3
2020-10-07 21:55:00	10.38	8.44	12.57	.58	3
2020-10-07 22:05:00	10.87	9.13	11.82	.51	3
2020-10-07 22:15:00	10.59	8.59	11.84	.54	3
2020-10-07 22:25:00	9.97	7.69	11.35	.59	3
2020-10-07 22:35:00	10.02	8.38	11.76	.54	3
2020-10-07 22:45:00	9.7	6.85	11.33	.67	3
2020-10-07 22:55:00	9.95	6.55	11.56	.68	3
2020-10-07 23:05:00	10.19	5.02	12.32	1.01	3
2020-10-07 23:15:00	10.08	7.64	12.73	.7	3
2020-10-07 23:25:00	10.74	8.91	11.93	.46	3
2020-10-07 23:35:00	10.85	8.86	11.99	.56	3
2020-10-07 23:45:00	10.34	8.52	11.35	.57	3
2020-10-07 23:55:00	9.98	8.14	11.63	.7	3
2020-10-08 00:05:00	10	8.23	11.28	.59	3
2020-10-08 00:15:00	10.19	8.58	11.14	.42	3
2020-10-08 00:25:00	9.95	8.18	11.13	.54	3
2020-10-08 00:35:00	9.76	8.47	10.9	.47	3
2020-10-08 00:45:00	9.5	7.92	10.48	.44	3
2020-10-08 00:55:00	9.45	8.05	10.68	.49	3
2020-10-08 01:05:00	9.08	7.35	10.77	.55	3
2020-10-08 01:15:00	10.5	8.07	11.68	.72	3
2020-10-08 01:25:00	10.04	8.67	11.1	.43	3
2020-10-08 01:35:00	9.81	7.95	11.31	.54	3
2020-10-08 01:45:00	9.79	8.14	11.23	.51	3
2020-10-08 01:55:00	9.94	8.28	11.24	.53	3
2020-10-08 02:05:00	9.53	8.07	10.75	.56	3
2020-10-08 02:15:00	9.48	8.07	10.75	.43	3
2020-10-08 02:25:00	9.49	8.3	10.7	.42	3
2020-10-08 02:35:00	9.26	7.69	10.34	.48	3
2020-10-08 02:45:00	8.95	7.48	10.05	.41	3
2020-10-08 02:55:00	8.94	7.2	10.31	.63	3
2020-10-08 03:05:00	9.59	7.84	10.72	.63	3
2020-10-08 03:15:00	9.78	8.38	11.29	.5	3
2020-10-08 03:25:00	9.83	8.3	11.1	.46	3
2020-10-08 03:35:00	10.01	4.3	12.37	.94	3
2020-10-08 03:45:00	10.79	8.4	12.74	.55	3
2020-10-08 03:55:00	10.6	5.51	12.67	1.3	3
2020-10-08 04:05:00	11.51	9.12	13.04	.68	3
2020-10-08 04:15:00	11.23	9.94	12.47	.41	3
2020-10-08 04:25:00	11.22	9.53	12.83	.56	3
2020-10-08 04:35:00	11.48	8.4	12.77	.63	3
2020-10-08 04:45:00	11.55	9.78	12.81	.55	3
2020-10-08 04:55:00	11.29	9.66	12.48	.54	3
2020-10-08 05:05:00	11.09	9.39	12.6	.59	3
2020-10-08 05:15:00	11.7	8.64	13.34	1	3
2020-10-08 05:25:00	11.96	10.39	13.09	.54	3
2020-10-08 05:35:00	11.54	9.47	12.88	.56	3
2020-10-08 05:45:00	11.33	7.81	13.66	1.33	3
2020-10-08 05:55:00	11.71	9.92	13.3	.54	3
2020-10-08 06:05:00	10.8	5.74	13.08	1.79	3
2020-10-08 06:15:00	10.84	7.59	13.42	1.3	3
2020-10-08 06:25:00	9.27	6.23	12.69	1.62	3
2020-10-08 06:35:00	9.39	6.61	13.23	1.36	3
2020-10-08 06:45:00	9.05	7	12.22	1.21	3
2020-10-08 06:55:00	8.33	5.7	12.27	1.34	3
2020-10-08 07:05:00	9.21	5.86	12.73	1.64	3
2020-10-08 07:15:00	10.5	7.74	12.74	1.07	3
2020-10-08 07:25:00	9.63	5.2	12.53	1.66	3
2020-10-08 07:35:00	8.97	2.83	12.24	2.15	3
2020-10-08 07:45:00	7.86	4.99	10.24	.91	3
2020-10-08 07:55:00	6.52	2.85	10.9	1.67	3
2020-10-08 08:05:00	5.96	1.97	11.11	1.81	3
2020-10-08 08:15:00	5.8	1.97	11.47	1.91	7
2020-10-08 08:25:00	6.67	1.7	11.66	2.12	3
2020-10-08 08:35:00	5.57	1.91	10.9	2.04	7
2020-10-08 08:45:00	6.69	2.15	11.12	2.06	3
2020-10-08 08:55:00	6.75	2	12.11	2.4	3
2020-10-08 09:05:00	5.81	2.41	9.88	1.61	3
2020-10-08 09:15:00	5.31	1.23	10.37	2.04	3
2020-10-08 09:25:00	5.95	1.63	11.37	1.94	3
2020-10-08 09:35:00	5.7	2.23	11.04	1.98	3
2020-10-08 09:45:00	5.82	1.56	10.88	2.14	3
2020-10-08 09:55:00	5	1.86	10.17	1.98	7
2020-10-08 10:05:00	5.84	2.21	11.56	2.26	7
2020-10-08 10:15:00	6.56	2.8	11.15	1.91	3
2020-10-08 10:25:00	6.02	1.89	11.37	2.09	3
2020-10-08 10:35:00	6.33	2.35	10.72	1.91	3
2020-10-08 10:45:00	5.51	1.26	9.96	1.88	3
2020-10-08 10:55:00	5.62	1.89	10.26	1.67	3
2020-10-08 11:05:00	5.97	1.66	11.08	1.9	3
2020-10-08 11:15:00	6.99	2.86	10.34	1.6	3
2020-10-08 11:25:00	7.34	3.16	11.26	1.9	3
2020-10-08 11:35:00	7.15	3.15	11.22	1.63	3
2020-10-08 11:45:00	7.47	3.4	10.74	1.64	3
2020-10-08 11:55:00	6.72	2.73	11.56	1.89	3
2020-10-08 12:05:00	7.53	3.62	10.75	1.47	3
2020-10-08 12:15:00	7.41	2.47	11.05	1.49	3
2020-10-08 12:25:00	7.65	3.19	12.01	1.68	3
2020-10-08 12:35:00	8.96	4.52	12.22	1.53	3
2020-10-08 12:45:00	9.11	6.17	11.63	1.06	3
2020-10-08 12:55:00	8.73	4.67	11.6	1.17	3
2020-10-08 13:05:00	8.92	3.78	12.26	1.21	3
2020-10-08 13:15:00	9.06	5.89	11.81	.95	3
2020-10-08 13:25:00	9.81	6.77	12.95	.99	3
2020-10-08 13:35:00	10.77	7.63	12.99	1.1	3
2020-10-08 13:45:00	10.26	6.24	13.55	1.16	3
2020-10-08 13:55:00	9.78	5.09	13.29	1.26	3
2020-10-08 14:05:00	9.82	6.59	12.33	1.26	3
2020-10-08 14:15:00	9.62	5.61	12.16	1.32	3
2020-10-08 14:25:00	9.8	6.48	12.53	1.2	3
2020-10-08 14:35:00	10.01	6.68	13.58	1.49	3
2020-10-08 14:45:00	10.83	7.43	14.21	1.41	3
2020-10-08 14:55:00	11.21	8.1	14.29	1.18	3
2020-10-08 15:05:00	9.91	5.56	13.21	1.11	3
2020-10-08 15:15:00	8.77	5.86	12.41	1.22	3
2020-10-08 15:25:00	11.08	7.94	14.41	1.43	3
2020-10-08 15:35:00	11.16	8.41	15.45	1.23	3
2020-10-08 15:45:00	12.3	7.48	16.04	1.52	3
2020-10-08 15:55:00	12.19	9.5	15.56	1.11	3
2020-10-08 16:05:00	11.97	6.76	14.99	1.46	3
2020-10-08 16:15:00	11.47	7.95	15.04	1.51	3
2020-10-08 16:25:00	11.02	6.59	15.02	1.36	3
2020-10-08 16:35:00	11.26	6.75	15.22	1.5	3
2020-10-08 16:45:00	10.25	7.44	13.06	1.05	3
2020-10-08 16:55:00	11.05	8.42	14.14	1.31	3
2020-10-08 17:05:00	10.58	7.49	14.44	1.3	3
2020-10-08 17:15:00	11.85	8.41	15.13	1.17	3
2020-10-08 17:25:00	11.96	8.78	14.86	1.09	3
2020-10-08 17:35:00	12.07	9.17	14.83	1.07	3
2020-10-08 17:45:00	11.45	8.24	14.59	1.26	3
2020-10-08 17:55:00	11.88	8.67	14.08	.87	3
2020-10-08 18:05:00	11.32	8.87	13.9	.94	3
2020-10-08 18:15:00	11.26	9.29	14.04	.79	3
2020-10-08 18:25:00	11.15	9.25	14.23	.87	3
2020-10-08 18:35:00	10.84	8.18	13.43	.89	3
2020-10-08 18:45:00	9.7	7.17	11.99	.85	3
2020-10-08 18:55:00	10.04	5.81	13.11	1.14	3
2020-10-08 19:05:00	9.79	5.28	13.33	1.35	3
2020-10-08 19:15:00	10.45	6.48	13.81	1.34	3
2020-10-08 19:25:00	9.85	6.32	12.58	1.05	3
2020-10-08 19:35:00	10.59	6.87	12.86	1.04	3
2020-10-08 19:45:00	10.77	7.69	13.09	.93	3
2020-10-08 19:55:00	10.7	8.07	13.94	1.02	3
2020-10-08 20:05:00	10.3	6.74	13.39	.97	3
2020-10-08 20:15:00	10.45	7.8	12.98	.95	3
2020-10-08 20:25:00	11.29	7.5	14.8	1.34	3
2020-10-08 20:35:00	11.28	7.98	14.76	1.27	3
2020-10-08 20:45:00	11.48	6.81	16.93	1.75	3
2020-10-08 20:55:00	9.44	4.97	15.01	2.26	3
2020-10-08 21:05:00	9.29	5.88	13.94	1.23	3
2020-10-08 21:15:00	9.61	6.94	13.18	1.32	3
2020-10-08 21:25:00	11.42	7.89	14.86	1.13	3
2020-10-08 21:35:00	12.33	9.79	16.78	1.08	3
2020-10-08 21:45:00	12.3	8.8	15.15	1.01	3
2020-10-08 21:55:00	11.79	9.43	15.39	.97	3
2020-10-08 22:05:00	10.92	8.18	14.78	1.09	3
2020-10-08 22:15:00	10.46	7.93	13.9	1	3
2020-10-08 22:25:00	10.47	7.4	13.16	.94	3
2020-10-08 22:35:00	11.13	8.26	14	1.03	3
2020-10-08 22:45:00	11.38	8.99	14.35	1.05	3
2020-10-08 22:55:00	10.1	6.14	13.22	1.13	3
2020-10-08 23:05:00	10.83	8.56	13.9	.88	3
2020-10-08 23:15:00	12.45	9.32	15.45	1.12	3
2020-10-08 23:25:00	11.92	9.06	14.83	1.04	3
2020-10-08 23:35:00	12.73	9.1	16.05	1.3	3
2020-10-08 23:45:00	12.74	10.3	15.23	.85	3
2020-10-08 23:55:00	13.48	10.91	15.42	1.01	3
2020-10-09 00:05:00	13.16	10.19	15.37	1.01	3
2020-10-09 00:15:00	11.94	8.13	16.21	1.8	3
2020-10-09 00:25:00	15.02	12.12	18.06	1.09	3
2020-10-09 00:35:00	15.89	12.62	18.69	1.22	3
2020-10-09 00:45:00	16.99	13.51	18.62	.92	3
2020-10-09 00:55:00	15.46	11.34	18.69	1.22	3
2020-10-09 01:05:00	15.5	11.33	17.78	1.25	3
2020-10-09 01:15:00	16.1	11.73	19.08	1.4	3
2020-10-09 01:25:00	16.81	13.92	18.77	.94	3
2020-10-09 01:35:00	15.74	12.52	18.02	1.07	3
2020-10-09 01:45:00	15.59	12.31	17.96	1.04	3
2020-10-09 01:55:00	14.74	11.46	17.9	1.29	3
2020-10-09 02:05:00	15.62	12.25	17.67	1.02	3
2020-10-09 02:15:00	14.59	11.83	16.92	1.04	3
2020-10-09 02:25:00	14.46	11.55	16.56	1.04	3
2020-10-09 02:35:00	14.79	11.74	16.84	.96	3
2020-10-09 02:45:00	14.7	11.63	16.65	.94	3
2020-10-09 02:55:00	14.83	12.5	16.91	.88	3
2020-10-09 03:05:00	14.17	11.49	16.32	1.05	3
2020-10-09 03:15:00	14.31	11.37	16.33	.96	3
2020-10-09 03:25:00	14.03	10.91	16.13	.88	3
2020-10-09 03:35:00	13.61	10.71	16.08	1.07	3
2020-10-09 03:45:00	14.09	11.23	15.95	.84	3
2020-10-09 03:55:00	13.89	10.64	16.47	1.05	3
2020-10-09 04:05:00	13.58	11.03	15.4	.82	3
2020-10-09 04:15:00	12.74	9.75	14.78	1.03	3
2020-10-09 04:25:00	13.16	10.9	15.03	.84	3
2020-10-09 04:35:00	12.57	10.04	14.77	.94	3
2020-10-09 04:45:00	12.65	10.06	14.84	.97	3
2020-10-09 04:55:00	12.1	10.19	13.99	.77	3
2020-10-09 05:05:00	12.14	9.01	14.45	1.02	3
2020-10-09 05:15:00	11.68	9.71	13.89	.7	3
2020-10-09 05:25:00	11.69	9.32	13.39	.74	3
2020-10-09 05:35:00	12.03	9.81	14.45	.85	3
2020-10-09 05:45:00	12.15	9.8	14.02	.75	3
2020-10-09 05:55:00	11.52	9.54	13.53	.85	3
2020-10-09 06:05:00	10.86	8.67	12.83	.77	3
2020-10-09 06:15:00	10.78	8.23	13.68	.86	3
2020-10-09 06:25:00	10.99	8.8	12.68	.65	3
2020-10-09 06:35:00	11.16	9.44	13.04	.69	3
2020-10-09 06:45:00	10.61	8.21	12.69	.79	3
2020-10-09 06:55:00	10.4	8.96	11.96	.56	3
2020-10-09 07:05:00	9.36	6.94	11.2	.82	3
2020-10-09 07:15:00	9.54	7.69	11.19	.66	3
2020-10-09 07:25:00	9.49	7.69	11.26	.64	3
2020-10-09 07:35:00	9.36	7.67	10.72	.54	3
2020-10-09 07:45:00	8.66	7.12	10.6	.73	3
