,PNW_KL3,WRF Centroid Actual
2016-08-22 19:00:00,229.144006034458,204.93378916666666
2016-08-22 20:00:00,229.144006034458,141.9140175
2016-08-22 21:00:00,147.09039913806913,141.9140175
2016-08-22 22:00:00,147.09039913806913,141.9140175
2016-08-22 23:00:00,181.3243717946953,141.9140175
2016-08-23 00:00:00,181.3243717946953,141.9140175
2016-08-23 01:00:00,181.3243717946953,141.9140175
2016-08-23 02:00:00,181.3243717946953,141.9140175
2016-08-23 03:00:00,181.3243717946953,338.8483375
2016-08-23 04:00:00,181.3243717946953,305.6249833333333
2016-08-23 05:00:00,181.3243717946953,305.6249833333333
2016-08-23 06:00:00,181.3243717946953,98.17645208333333
2016-08-23 07:00:00,181.3243717946953,98.17645208333333
2016-08-23 08:00:00,181.3243717946953,98.17645208333333
2016-08-23 09:00:00,181.3243717946953,98.17645208333333
2016-08-23 10:00:00,181.3243717946953,98.17645208333333
2016-08-23 11:00:00,181.3243717946953,98.17645208333333
2016-08-23 12:00:00,181.3243717946953,98.17645208333333
2016-08-23 13:00:00,181.3243717946953,98.17645208333333
2016-08-23 14:00:00,181.3243717946953,98.17645208333333
2016-08-23 15:00:00,181.3243717946953,0.004025
2016-08-23 16:00:00,181.3243717946953,0.004025
2016-08-23 17:00:00,181.3243717946953,0.004025
2016-08-23 18:00:00,181.3243717946953,0.004025
2016-08-23 19:00:00,181.3243717946953,0.004025
2016-08-23 20:00:00,181.3243717946953,0.004025
2016-08-23 21:00:00,181.3243717946953,0.004025
2016-08-23 22:00:00,181.3243717946953,0.004025
2016-08-23 23:00:00,181.3243717946953,0.004025
2016-08-24 00:00:00,0.20776251978079582,0.004025
2016-08-24 01:00:00,0.20776251978079582,0.004025
2016-08-24 02:00:00,0.20776251978079582,0.004025
2016-08-24 03:00:00,0.20776251978079582,0.004025
2016-08-24 04:00:00,0.20776251978079582,0.004025
2016-08-24 05:00:00,0.20776251978079582,0.004025
2016-08-24 06:00:00,0.20776251978079582,0.004025
2016-08-24 07:00:00,0.20776251978079582,0.004025
2016-08-24 08:00:00,0.20776251978079582,0.004025
2016-08-24 09:00:00,0.20776251978079582,0.004025
2016-08-24 10:00:00,0.20776251978079582,0.004025
2016-08-24 11:00:00,0.20776251978079582,0.004025
2016-08-24 12:00:00,0.20776251978079582,0.004025
2016-08-24 13:00:00,0.20776251978079582,0.004025
2016-08-24 14:00:00,0.20776251978079582,0.004025
2016-08-24 15:00:00,0.20776251978079582,0.004025
2016-08-24 16:00:00,0.20776251978079582,0.004025
2016-08-24 17:00:00,0.20776251978079582,0.004025
2016-08-24 18:00:00,0.20776251978079582,0.004025
2016-08-24 19:00:00,0.20776251978079582,0.004025
2016-08-24 20:00:00,0.20776251978079582,0.004025
2016-08-24 21:00:00,0.20776251978079582,0.004025
2016-08-24 22:00:00,33.081416548149036,0.004025
2016-08-24 23:00:00,33.081416548149036,0.004025
2016-08-25 00:00:00,83.09334627440954,0.004025
2016-08-25 01:00:00,83.09334627440954,35.013277083333335
2016-08-25 02:00:00,83.09334627440954,35.013277083333335
2016-08-25 03:00:00,83.09334627440954,78.54401875
2016-08-25 04:00:00,0.0,78.54401875
2016-08-25 05:00:00,0.0,78.54401875
2016-08-25 06:00:00,0.0,78.54401875
2016-08-25 07:00:00,0.0,20.071522833333333
2016-08-25 08:00:00,0.0,20.071522833333333
2016-08-25 09:00:00,0.0,20.071522833333333
2016-08-25 10:00:00,0.0,20.071522833333333
2016-08-25 11:00:00,0.0,20.071522833333333
2016-08-25 12:00:00,0.0,20.071522833333333
2016-08-25 13:00:00,0.0,20.071522833333333
2016-08-25 14:00:00,0.0,20.071522833333333
2016-08-25 15:00:00,0.0,20.071522833333333
2016-08-25 16:00:00,0.0,20.071522833333333
2016-08-25 17:00:00,0.0,20.071522833333333
2016-08-25 18:00:00,0.0,20.071522833333333
2016-08-25 19:00:00,28.931543982245618,20.071522833333333
2016-08-25 20:00:00,28.931543982245618,20.071522833333333
2016-08-25 21:00:00,28.931543982245618,20.071522833333333
2016-08-25 22:00:00,28.931543982245618,20.071522833333333
2016-08-25 23:00:00,28.931543982245618,20.071522833333333
2016-08-26 00:00:00,28.931543982245618,20.071522833333333
2016-08-26 01:00:00,28.931543982245618,20.071522833333333
2016-08-26 02:00:00,28.931543982245618,20.071522833333333
2016-08-26 03:00:00,28.931543982245618,20.071522833333333
2016-08-26 04:00:00,28.931543982245618,20.071522833333333
2016-08-26 05:00:00,28.931543982245618,20.071522833333333
2016-08-26 06:00:00,28.931543982245618,20.071522833333333
2016-08-26 07:00:00,28.931543982245618,20.071522833333333
2016-08-26 08:00:00,28.931543982245618,20.071522833333333
2016-08-26 09:00:00,28.931543982245618,20.071522833333333
2016-08-26 10:00:00,28.931543982245618,20.071522833333333
2016-08-26 11:00:00,28.931543982245618,20.071522833333333
2016-08-26 12:00:00,28.931543982245618,20.071522833333333
2016-08-26 13:00:00,28.931543982245618,20.071522833333333
2016-08-26 14:00:00,28.931543982245618,20.071522833333333
2016-08-26 15:00:00,28.931543982245618,20.071522833333333
2016-08-26 16:00:00,28.931543982245618,20.071522833333333
2016-08-26 17:00:00,28.931543982245618,20.071522833333333
2016-08-26 18:00:00,28.931543982245618,20.071522833333333
2016-08-26 19:00:00,28.931543982245618,20.071522833333333
2016-08-26 20:00:00,28.931543982245618,20.071522833333333
2016-08-26 21:00:00,28.931543982245618,20.071522833333333
2016-08-26 22:00:00,28.931543982245618,20.071522833333333
2016-08-26 23:00:00,28.931543982245618,20.071522833333333
2016-08-27 00:00:00,28.931543982245618,20.071522833333333
2016-08-27 01:00:00,28.931543982245618,20.071522833333333
2016-08-27 02:00:00,28.931543982245618,22.816760091666666
2016-08-27 03:00:00,0.0498458124965254,22.816760091666666
2016-08-27 04:00:00,0.0498458124965254,22.816760091666666
2016-08-27 05:00:00,86.99709653920773,113.305287
2016-08-27 06:00:00,86.99709653920773,113.305287
2016-08-27 07:00:00,86.99709653920773,207.80770916666665
2016-08-27 08:00:00,86.99709653920773,207.80770916666665
2016-08-27 09:00:00,86.99709653920773,207.80770916666665
2016-08-27 10:00:00,86.99709653920773,180.06184583333334
2016-08-27 11:00:00,76.05363461144997,210.74786583333332
2016-08-27 12:00:00,145.95376780627834,320.005815
2016-08-27 13:00:00,150.09446307439376,320.005815
2016-08-27 14:00:00,150.09446307439376,320.005815
2016-08-27 15:00:00,71.89070195929617,222.62948083333333
2016-08-27 16:00:00,71.89070195929617,222.62948083333333
2016-08-27 17:00:00,71.89070195929617,222.62948083333333
2016-08-27 18:00:00,71.89070195929617,222.62948083333333
2016-08-27 19:00:00,71.89070195929617,331.0234991666667
2016-08-27 20:00:00,283.56030179542176,331.0234991666667
2016-08-27 21:00:00,283.56030179542176,331.0234991666667
2016-08-27 22:00:00,283.56030179542176,331.0234991666667
2016-08-27 23:00:00,283.56030179542176,331.0234991666667
2016-08-28 00:00:00,283.56030179542176,331.0234991666667
2016-08-28 01:00:00,283.56030179542176,331.0234991666667
2016-08-28 02:00:00,283.56030179542176,331.0234991666667
2016-08-28 03:00:00,276.96190135509704,331.0234991666667
2016-08-28 04:00:00,276.96190135509704,331.0234991666667
2016-08-28 05:00:00,205.464549046615,331.0234991666667
2016-08-28 06:00:00,205.464549046615,331.0234991666667
2016-08-28 07:00:00,205.464549046615,331.0234991666667
2016-08-28 08:00:00,205.464549046615,331.0234991666667
2016-08-28 09:00:00,205.464549046615,331.0234991666667
2016-08-28 10:00:00,141.49377351779847,308.154395
2016-08-28 11:00:00,141.49377351779847,286.9554616666667
2016-08-28 12:00:00,141.49377351779847,162.86781083333332
2016-08-28 13:00:00,27.13164554261211,162.86781083333332
2016-08-28 14:00:00,27.13164554261211,128.48658774999998
2016-08-28 15:00:00,27.13164554261211,40.1158315
2016-08-28 16:00:00,27.13164554261211,40.1158315
2016-08-28 17:00:00,27.13164554261211,40.1158315
2016-08-28 18:00:00,27.13164554261211,40.1158315
2016-08-28 19:00:00,27.13164554261211,40.1158315
2016-08-28 20:00:00,27.13164554261211,40.1158315
2016-08-28 21:00:00,27.13164554261211,40.1158315
2016-08-28 22:00:00,27.13164554261211,15.709578375
2016-08-28 23:00:00,27.13164554261211,15.709578375
2016-08-29 00:00:00,21.546201754067464,15.709578375
2016-08-29 01:00:00,21.546201754067464,15.709578375
2016-08-29 02:00:00,21.546201754067464,15.709578375
2016-08-29 03:00:00,79.37485754300573,15.709578375
2016-08-29 04:00:00,79.37485754300573,15.709578375
2016-08-29 05:00:00,79.37485754300573,15.709578375
2016-08-29 06:00:00,79.37485754300573,15.709578375
2016-08-29 07:00:00,79.37485754300573,148.53685833333333
2016-08-29 08:00:00,79.37485754300573,148.53685833333333
2016-08-29 09:00:00,4.360704414551338,148.53685833333333
2016-08-29 10:00:00,4.360704414551338,148.53685833333333
2016-08-29 11:00:00,4.360704414551338,144.86049333333332
2016-08-29 12:00:00,4.360704414551338,144.86049333333332
2016-08-29 13:00:00,4.360704414551338,144.86049333333332
2016-08-29 14:00:00,4.360704414551338,148.24457633333333
2016-08-29 15:00:00,4.360704414551338,148.24457633333333
2016-08-29 16:00:00,4.360704414551338,148.24457633333333
2016-08-29 17:00:00,4.360704414551338,148.24457633333333
2016-08-29 18:00:00,4.360704414551338,1.0351914284166666
2016-08-29 19:00:00,4.360704414551338,1.0351914284166666
2016-08-29 20:00:00,4.360704414551338,1.0351914284166666
2016-08-29 21:00:00,4.360704414551338,1.0351914284166666
2016-08-29 22:00:00,4.360704414551338,23.550472083333332
